"year","month","precipitation_sum","temperature_2m_mean...C.","soil_temperature_0_to_7cm_mean...C.","wind_speed_10m_mean..km.h.","relative_humidity_2m_mean....","dew_point_2m_mean...C.","sunshine_duration..s.","precipitation_sum_baseline","temperature_2m_mean...C._baseline","soil_temperature_0_to_7cm_mean...C._baseline","wind_speed_10m_mean..km.h._baseline","relative_humidity_2m_mean...._baseline","dew_point_2m_mean...C._baseline","sunshine_duration..s._baseline","precipitation_sum_anomaly","temperature_2m_mean...C._anomaly","soil_temperature_0_to_7cm_mean...C._anomaly","wind_speed_10m_mean..km.h._anomaly","relative_humidity_2m_mean...._anomaly","dew_point_2m_mean...C._anomaly","sunshine_duration..s._anomaly"
2022,11,83.8,9.40666666666667,12.2533333333333,32.3366666666667,83.9333333333333,6.77333333333333,12920.638,101.92,9.04133333333334,11.214,30.6806666666667,82.72,6.18533333333333,12480.247,-18.12,0.365333333333334,1.0393333333333,1.65600000000002,1.2133333333333,0.587999999999998,440.391000000007
2022,12,89.4,4.74516129032258,7.77741935483871,29.8838709677419,86.8064516129032,2.68387096774194,9349.71161290323,98.82,5.80516129032258,7.62967741935484,30.9974193548387,86.541935483871,3.66838709677419,7261.08483870968,-9.42,-1.06,0.147741935483872,-1.11354838709682,0.264516129032245,-0.984516129032252,2088.62677419355
2023,1,102.2,5.73225806451613,6.07741935483871,34.058064516129,84.9032258064516,3.36774193548387,12915.5535483871,88.65,4.9994623655914,5.44677419354839,32.8064516129032,84.7956989247312,2.58978494623656,10904.6162903226,13.55,0.732795698924732,0.630645161290324,1.25161290322578,0.107526881720418,0.777956989247312,2010.93725806452
2023,2,45.7,5.44285714285714,5.51071428571429,27.8642857142857,84.3214285714286,2.91785714285714,17048.7657142857,90.2333333333333,5.12040229885057,5.15896962233169,32.7870279146141,83.2323481116585,2.42875615763547,15415.1050184729,-44.5333333333333,0.322454844006566,0.351744663382598,-4.92274220032841,1.08908045977013,0.489100985221673,1633.6606958128
2023,3,100.8,5.99032258064516,5.86129032258065,30.0451612903226,80.741935483871,2.81290322580645,21138.8103225806,48.1666666666667,5.9741935483871,5.77688172043011,26.2672043010753,81.0967741935484,2.86827956989247,27835.6644086021,52.6333333333333,0.0161290322580632,0.0844086021505417,3.77795698924733,-0.354838709677395,-0.0553763440860235,-6696.85408602153
2023,4,50.5,7.59,7.61666666666667,25.7866666666667,78.6333333333333,3.99666666666667,34511.487,44.6166666666667,7.91888888888889,7.97,25.5994444444445,79.1666666666667,4.43111111111111,36561.5592777778,5.88333333333333,-0.328888888888889,-0.353333333333332,0.187222222222236,-0.53333333333336,-0.434444444444444,-2050.07227777778
2023,5,65,10.7129032258065,10.5032258064516,24.6032258064516,81.3225806451613,7.57096774193548,39074.6661290323,66.5166666666667,11.3086021505377,11.1951612903226,23.6591397849462,82.1397849462366,8.28817204301076,41772.1284946237,-1.51666666666667,-0.595698924731153,-0.691935483870973,0.944086021505367,-0.817204301075279,-0.717204301075276,-2697.46236559135
2023,6,25.4,14.7666666666667,13.8,21.1066666666667,84.6,12.1266666666667,49149.9423333333,68.7666666666667,14.97,14.8805555555556,22.0672222222222,83.2166666666667,12.0788888888889,43975.0287777778,-43.3666666666667,-0.203333333333301,-1.08055555555557,-0.960555555555516,1.38333333333331,0.0477777777778172,5174.91355555553
2023,7,123.9,17.1612903225806,18.0612903225806,27.4032258064516,78.5161290322581,13.3225806451613,42162.9758064516,100.65,17.1548387096774,17.95,24.2752688172043,80.3172043010753,13.6639784946236,41840.1964516129,23.25,0.00645161290318441,0.111290322580601,3.12795698924732,-1.80107526881716,-0.341397849462348,322.779354838698
2023,8,100.4,17.5741935483871,18.5645161290323,22.5709677419355,81.4838709677419,14.2967741935484,39842.3496774194,75.7833333333333,18.2763440860215,19.1327956989247,23.1376344086021,78.8924731182796,14.4779569892473,40774.6396236559,24.6166666666667,-0.702150537634385,-0.568279569892432,-0.566666666666649,2.59139784946233,-0.1811827956989,-932.289946236517
2023,9,59.5,18.0533333333333,18.8233333333333,21.46,79.7333333333333,14.4266666666667,35060.0233333333,91.8,16.7025757575757,18.0122727272727,24.9336868686869,78.369696969697,12.8233838383838,32037.452010101,-32.3,1.35075757575757,0.811060606060565,-3.47368686868687,1.36363636363636,1.60328282828285,3022.5713232323
2023,10,237.9,13.5677419354839,15.5645161290323,33.0903225806452,80.5483870967742,10.2161290322581,15660.5441935484,131.8,13.2064516129032,14.641935483871,29.9574193548387,81.2709677419355,9.9767741935484,20498.2663225806,106.1,0.361290322580659,0.922580645161341,3.13290322580648,-0.722580645161301,0.239354838709698,-4837.72212903224
