plant_ID,leaves_number,petiole_longest_leaf_cm,length_longest_leaf_cm,width_longest_leaf_cm,stem_cm,Cauline_leaves,flowers,plant_length_cm,Sideshoots,Sidebranch,location,season,year,longitude_GMS,latitude_GMS,temperature_C,petiole_length_ratio,aspect_ratio,leaf_to_stem,leaf_plant_length,stem_plant_length,Sideshoot_to_plant_length,flower_to_plnat_length,plant_length_latitude
C497,10,0.2,1.5,0.5,0.78,38,20,6.4,7,9,Spiekeroog,Spring,2023,7.717163889,53.77451667,16.8,0.133333333333333,0.333333333333333,1.92307692307692,1.5625,0.121875,1.09375,3.125,0.119015481613254
C498,7,0.1,1.2,0.2,1,19,8,5.8,7,3,Spiekeroog,Spring,2023,7.717094444,53.77453333,18.3,0.0833333333333333,0.166666666666667,1.2,1.20689655172414,0.172413793103448,1.20689655172414,1.37931034482759,0.107857746796368
C499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C500,10,0.3,1.4,0.45,0.78,20,12,5.2,6,2,Spiekeroog,Spring,2023,7.717172222,53.77451389,27.9,0.214285714285714,0.321428571428571,1.79487179487179,1.92307692307692,0.15,1.15384615384615,2.30769230769231,0.0967000838099069
C501,8,0.3,0.9,0.2,0.47,7,3,4.4,3,1,Spiekeroog,Spring,2023,7.717536111,53.77443056,20.4,0.333333333333333,0.222222222222222,1.91489361702128,1.81818181818182,0.106818181818182,0.681818181818182,0.681818181818182,0.0818232746340401
C502,5,0.4,1.5,0.3,0.71,15,11,7.2,4,5,Spiekeroog,Spring,2023,7.715983333,53.77426111,18.7,0.266666666666667,0.2,2.11267605633803,0.694444444444444,0.0986111111111111,0.555555555555556,1.52777777777778,0.133893053133204
C503,8,1.2,3.2,0.8,0.8,6,9,35.4,0,3,Spiekeroog,Spring,2023,NA,NA,14.2,0.375,0.25,4,0.225988700564972,0.0225988700564972,0,0.254237288135593,NA
C504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C505,7,1.1,3,0.6,0.95,6,7,35.5,0,3,Spiekeroog,Spring,2023,7.722658333,53.77420833,14.8,0.366666666666667,0.2,3.1578947368421,0.197183098591549,0.0267605633802817,0,0.197183098591549,0.660167784937802
C506,6,0.4,1.2,0.4,0.55,6,8,16.4,0,3,Spiekeroog,Spring,2023,7.717030556,53.77455833,17.7,0.333333333333333,0.333333333333333,2.18181818181818,0.365853658536585,0.0335365853658537,0,0.487804878048781,0.304976935363329
C507,3,0.6,1.6,0.3,0.83,11,9,19.9,0,4,Spiekeroog,Spring,2023,7.717036111,53.77454444,20.1,0.375,0.1875,1.92771084337349,0.150753768844221,0.0417085427135678,0,0.452261306532663,0.370063572034605
C508,4,0,1,0.3,0.77,3,4,19.6,0,1,Spiekeroog,Spring,2023,7.71705,53.77453611,17.2,0,0.3,1.2987012987013,0.204081632653061,0.0392857142857143,0,0.204081632653061,0.36448478067587
C509,0,NA,NA,NA,0.47,9,7,12.4,0,3,Spiekeroog,Spring,2023,7.717011111,53.77452222,16.3,NA,NA,NA,0,0.0379032258064516,0,0.564516129032258,0.230592471826521
C510,10,0.5,1.4,0.4,0.66,8,13,12.4,2,4,Spiekeroog,Spring,2023,7.717002778,53.77443056,17.4,0.357142857142857,0.285714285714286,2.12121212121212,0.806451612903226,0.0532258064516129,0.161290322580645,1.04838709677419,0.230592864877749
C511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C512,5,0.7,2,0.5,0.49,8,7,10.1,2,1,Spiekeroog,Spring,2023,7.716952778,53.77445278,17.1,0.35,0.25,4.08163265306122,0.495049504950495,0.0485148514851485,0.198019801980198,0.693069306930693,0.187821530073411
C513,12,1.1,3.4,0.8,1.44,13,13,28.5,0,5,Spiekeroog,Spring,2023,NA,NA,14.7,0.323529411764706,0.235294117647059,2.36111111111111,0.421052631578947,0.0505263157894737,0,0.456140350877193,NA
C514,11,0.8,2.4,0.6,1.53,12,9,25.2,1,5,Spiekeroog,Spring,2023,7.722691667,53.77426667,13.5,0.333333333333333,0.25,1.56862745098039,0.436507936507937,0.0607142857142857,0.0396825396825397,0.357142857142857,0.468625637512576
C515,13,0.3,1.5,0.5,0.95,10,5,18.8,0,4,Spiekeroog,Spring,2023,7.722647222,53.77426111,14.4,0.2,0.333333333333333,1.57894736842105,0.691489361702128,0.050531914893617,0,0.265957446808511,0.349609638736699
C516,8,0.9,2.7,0.7,1.16,7,5,22.5,3,4,Spiekeroog,Spring,2023,7.722688889,53.77426667,13.2,0.333333333333333,0.259259259259259,2.32758620689655,0.355555555555556,0.0515555555555555,0.133333333333333,0.222222222222222,0.418415747779085
C517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C518,12,0.5,1.4,0.3,0.8,4,1,20.5,0,0,Spiekeroog,Spring,2023,7.722677778,53.77426111,22.8,0.357142857142857,0.214285714285714,1.75,0.585365853658537,0.0390243902439024,0,0.048780487804878,0.381223276282038
C519,13,0.5,1.8,0.6,1.36,16,8,27.4,3,6,Spiekeroog,Spring,2023,7.722658333,53.77420556,19.7,0.277777777777778,0.333333333333333,1.32352941176471,0.474452554744526,0.0496350364963504,0.109489051094891,0.291970802919708,0.50953797856535
C520,6,NA,NA,NA,1,7,6,26.1,0,5,Spiekeroog,Spring,2023,7.722677778,53.77422778,16.2,NA,NA,NA,0.229885057471264,0.0383141762452107,0,0.229885057471264,0.48536261844205
C521,9,0.6,1.7,0.5,1.36,10,4,25.5,0,4,Spiekeroog,Spring,2023,7.722697222,53.77422222,16,0.352941176470588,0.294117647058824,1.25,0.352941176470588,0.0533333333333333,0,0.156862745098039,0.474204906129091
C522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C523,5,0.5,1.2,0.25,0.31,3,3,9.5,0,0,Spiekeroog,Spring,2023,7.722661111,53.77425278,15.8,0.416666666666667,0.208333333333333,3.87096774193548,0.526315789473684,0.0326315789473684,0,0.31578947368421,0.176664472472843
C524,10,NA,NA,NA,1.75,19,28,33.2,2,9,Spiekeroog,Spring,2023,7.722691667,53.77428333,18.4,NA,NA,NA,0.301204819277108,0.052710843373494,0.0602409638554217,0.843373493975904,0.617395489889833
C525,8,1,2.2,0.7,1.2,13,8,21.5,0,4,Spiekeroog,Spring,2023,7.722677778,53.77427222,18.5,0.454545454545455,0.318181818181818,1.83333333333333,0.372093023255814,0.0558139534883721,0,0.372093023255814,0.399819451057184
C526,8,NA,NA,NA,1.17,7,9,33.5,0,5,Spiekeroog,Spring,2023,7.722686111,53.77423056,15.8,NA,NA,NA,0.238805970149254,0.0349253731343284,0,0.26865671641791,0.622974976138831
C527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C528,14,0.4,1.6,0.6,1.07,7,7,25.9,0,2,Spiekeroog,Spring,2023,7.722775,53.77422778,16.1,0.25,0.375,1.49532710280374,0.540540540540541,0.0413127413127413,0,0.27027027027027,0.481643364660884
C529,8,NA,NA,NA,0.22,3,4,18.4,0,3,Spiekeroog,Spring,2023,7.722766667,53.77424167,16.4,NA,NA,NA,0.434782608695652,0.0119565217391304,0,0.217391304347826,0.342171259483611
C530,6,0.3,1,0.3,0.61,5,5,12.5,0,2,Spiekeroog,Spring,2023,7.722772222,53.77417778,15.4,0.3,0.3,1.63934426229508,0.48,0.0488,0,0.4,0.232453577461282
C531,11,0.5,1.3,0.45,0.74,5,5,27.6,0,6,Spiekeroog,Spring,2023,7.722636111,53.77426944,16.8,0.384615384615385,0.346153846153846,1.75675675675676,0.398550724637681,0.0268115942028985,0,0.181159420289855,0.513256624170327
C532,4,NA,NA,NA,0.15,3,3,16.5,0,0,Spiekeroog,Spring,2023,NA,NA,16.9,NA,NA,NA,0.242424242424242,0.00909090909090909,0,0.181818181818182,NA
C533,9,0.6,1.5,0.3,0.85,12,9,11.5,0,3,Spiekeroog,Spring,2023,NA,NA,28.7,0.4,0.2,1.76470588235294,0.782608695652174,0.0739130434782609,0,0.782608695652174,NA
C534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C535,24,0.6,2,0.6,0.71,48,43,13.1,5,15,Spiekeroog,Spring,2023,NA,NA,28.2,0.3,0.3,2.8169014084507,1.83206106870229,0.0541984732824427,0.381679389312977,3.2824427480916,NA
C536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C537,14,0.7,1.4,0.5,0.66,17,14,15,0,5,Spiekeroog,Spring,2023,NA,NA,28.8,0.5,0.357142857142857,2.12121212121212,0.933333333333333,0.044,0,0.933333333333333,NA
C538,11,0.3,2,0.4,1.22,20,25,21,3,10,Spiekeroog,Spring,2023,NA,NA,28.9,0.15,0.2,1.63934426229508,0.523809523809524,0.0580952380952381,0.142857142857143,1.19047619047619,NA
C539,9,NA,NA,NA,1.36,18,12,10.2,0,5,Spiekeroog,Spring,2023,7.717097222,53.77515833,26.3,NA,NA,NA,0.882352941176471,0.133333333333333,0,1.17647058823529,0.189678660496098
C540,9,0.3,0.8,0.3,0.65,9,3,9.5,0,3,Spiekeroog,Spring,2023,7.717063889,53.77516667,25.7,0.375,0.375,1.23076923076923,0.947368421052632,0.068421052631579,0,0.31578947368421,0.176661470122413
C541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C542,9,0.4,0.9,0.3,0.49,6,2,8.4,0,2,Spiekeroog,Spring,2023,7.717155556,53.77517778,23.1,0.444444444444444,0.333333333333333,1.83673469387755,1.07142857142857,0.0583333333333333,0,0.238095238095238,0.156205899204375
C543,14,NA,NA,NA,0.97,22,4,14,0,7,Spiekeroog,Spring,2023,7.717088889,53.77517778,21.8,NA,NA,NA,1,0.0692857142857143,0,0.285714285714286,0.260343165340624
C544,8,0.6,1.5,0.3,1.13,12,15,14.7,1,4,Spiekeroog,Spring,2023,7.717111111,53.77515278,24.2,0.4,0.2,1.32743362831858,0.54421768707483,0.0768707482993197,0.0680272108843537,1.02040816326531,0.273360450692521
C545,21,NA,NA,NA,2.25,18,16,8,2,0,Spiekeroog,Spring,2023,NA,NA,22.3,NA,NA,NA,2.625,0.28125,0.25,2,NA
C546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C547,12,NA,NA,NA,0.8,15,11,15.5,0,6,Spiekeroog,Spring,2023,7.717125,53.77513889,21.3,NA,NA,NA,0.774193548387097,0.0516129032258065,0,0.709677419354839,0.28823728436492
C548,6,0.5,2.5,0.7,1.01,18,26,34.5,0,7,Spiekeroog,Spring,2023,NA,NA,22.9,0.2,0.28,2.47524752475248,0.173913043478261,0.0292753623188406,0,0.753623188405797,NA
C549,9,1.3,2.7,0.5,0.54,14,11,27.5,4,5,Spiekeroog,Spring,2023,7.717127778,53.77514167,15.3,0.481481481481481,0.185185185185185,5,0.327272727272727,0.0196363636363636,0.145454545454545,0.4,0.511388703887723
C550,5,NA,NA,NA,0.2,9,3,17.5,0,4,Spiekeroog,Spring,2023,7.717091667,53.77523056,29.2,NA,NA,NA,0.285714285714286,0.0114285714285714,0,0.171428571428571,0.325428637269612
C551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C552,15,1,2.8,0.7,0.88,14,8,19.6,2,5,Spiekeroog,Spring,2023,7.717152778,53.77515833,17.8,0.357142857142857,0.25,3.18181818181818,0.76530612244898,0.0448979591836735,0.102040816326531,0.408163265306122,0.364480563306228
C553,5,1,2,0.6,0.72,2,13,25,0,2,Spiekeroog,Spring,2023,7.717105,53.775147,19,0.5,0.3,2.77777777777778,0.2,0.0288,0,0.52,0.464898775637006
C554,14,1,3,0.7,1.61,11,34,43.8,0,7,Spiekeroog,Spring,2023,7.7123535,53.771407,18.2,0.333333333333333,0.233333333333333,1.86335403726708,0.319634703196347,0.0367579908675799,0,0.776255707762557,0.814559306584631
C555,2,0.5,1.5,0.4,1.16,7,14,19.5,0,4,Spiekeroog,Spring,2023,7.7055305,53.7715062,19.1,0.333333333333333,0.266666666666667,1.29310344827586,0.102564102564103,0.0594871794871795,0,0.717948717948718,0.362645597604629
C556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C557,8,0.45,1.25,0.5,0.65,5,7,21.5,0,0,Spiekeroog,Spring,2023,7.7123535,53.771407,19.3,0.36,0.4,1.92307692307692,0.372093023255814,0.0302325581395349,0,0.325581395348837,0.399840755515287
C558,15,0.1,1.85,0.3,0.6,11,8,9,2,0,Spiekeroog,Spring,2023,7.717280556,53.77523333,20.7,0.0540540540540541,0.162162162162162,3.08333333333333,1.66666666666667,0.0666666666666667,0.222222222222222,0.888888888888889,0.167363290546228
C559,10,1.5,4.2,0.8,0.88,14,17,27.9,3,5,Spiekeroog,Spring,2023,7.717216667,53.77515278,19.5,0.357142857142857,0.19047619047619,4.77272727272727,0.3584229390681,0.0315412186379928,0.10752688172043,0.609318996415771,0.51882697784499
C560,8,0.3,0.6,0.15,1.35,14,14,18.6,1,4,Spiekeroog,Spring,2023,7.717075,53.77516944,19.7,0.5,0.25,0.444444444444444,0.43010752688172,0.0725806451612903,0.053763440860215,0.752688172043011,0.345884544738684
C561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C562,0,NA,NA,NA,0.85,3,3,29.4,0,0,Spiekeroog,Spring,2023,7.717013889,53.77514722,19.9,NA,NA,NA,0,0.0289115646258503,0,0.102040816326531,0.546720957912423
C563,12,1.6,2.2,0.3,0.79,6,10,9.2,0,3,Spiekeroog,Spring,2023,7.717002778,53.77511111,28.1,0.727272727272727,0.136363636363636,2.78481012658228,1.30434782608696,0.0858695652173913,0,1.08695652173913,0.171082863616607
C564,8,0.8,2.4,0.5,0.55,4,8,21.3,0,0,Spiekeroog,Spring,2023,7.717155556,53.77517222,17.2,0.333333333333333,0.208333333333333,4.36363636363636,0.375586854460094,0.0258215962441315,0,0.375586854460094,0.396093571078851
C565,14,0.5,1.3,0.4,0.56,7,7,17.4,0,2,Spiekeroog,Spring,2023,7.717147222,53.77515278,15.9,0.384615384615385,0.307692307692308,2.32142857142857,0.804597701149426,0.032183908045977,0,0.402298850574713,0.323569513064617
C566,10,1,2.9,0.6,0.7,14,11,28,1,0,Spiekeroog,Spring,2023,7.717216667,53.77515,20.1,0.344827586206897,0.206896551724138,4.14285714285714,0.357142857142857,0.025,0.0357142857142857,0.392857142857143,0.520686599665459
C567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C568,7,0.6,1.9,0.4,0.38,4,5,19.4,0,0,Spiekeroog,Spring,2023,7.717175,53.77516667,15.9,0.31578947368421,0.210526315789474,5,0.360824742268041,0.0195876288659794,0,0.257731958762887,0.360761317934191
C569,12,1,2.1,0.3,0.68,22,13,19.1,4,2,Spiekeroog,Spring,2023,7.717233333,53.77516944,19.3,0.476190476190476,0.142857142857143,3.08823529411765,0.6282722513089,0.0356020942408377,0.209424083769633,0.680628272251309,0.355182516371444
C570,25,2,5.7,1.1,0.95,39,61,15.6,5,11,Spiekeroog,Spring,2023,7.717227778,53.77514722,19.5,0.350877192982456,0.192982456140351,6,1.6025641025641,0.0608974358974359,0.320512820512821,3.91025641025641,0.290096834810674
C571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C572,28,1.8,5.2,1.1,1.32,63,55,22.6,7,22,Spiekeroog,Spring,2023,7.717211111,53.77515278,19.1,0.346153846153846,0.211538461538462,3.93939393939394,1.23893805309735,0.0584070796460177,0.309734513274336,2.43362831858407,0.420268448003468
C573,10,1.1,2,0.5,0.68,14,7,23.3,0,6,Spiekeroog,Spring,2023,7.717158333,53.77513889,18.9,0.55,0.25,2.94117647058823,0.429184549356223,0.0291845493562232,0,0.300429184549356,0.43328572423888
C574,28,2.8,9.3,1.9,2.05,56,51,54,8,13,Spiekeroog,Spring,2023,7.717280556,53.77515833,16.9,0.301075268817204,0.204301075268817,4.53658536585366,0.518518518518518,0.037962962962963,0.148148148148148,0.944444444444444,1.00418114380287
C575,9,3.3,7,1.3,1.02,5,5,20.5,4,6,Spiekeroog,Spring,2023,7.717147222,53.77515833,19.3,0.471428571428571,0.185714285714286,6.86274509803922,0.439024390243902,0.0497560975609756,0.195121951219512,0.24390243902439,0.381216915702943
C576,3,3.2,5.9,0.9,0.5,6,6,23.5,2,12,Spiekeroog,Spring,2023,7.717286111,53.77513056,17.9,0.542372881355932,0.152542372881356,11.8,0.127659574468085,0.0212765957446809,0.0851063829787234,0.25531914893617,0.437004982698828
C577,5,2,4.8,1.9,0.79,2,2,16.6,0,4,Spiekeroog,Spring,2023,7.717244444,53.775075,20.8,0.416666666666667,0.395833333333333,6.07594936708861,0.301204819277108,0.0475903614457831,0,0.120481927710843,0.308693200334914
C578,16,0.2,1.4,0.6,0.8,8,16,11.7,3,4,Spiekeroog,Spring,2023,7.717058333,53.77442222,20.4,0.142857142857143,0.428571428571429,1.75,1.36752136752137,0.0683760683760684,0.256410256410256,1.36752136752137,0.217575559475718
C579,6,0.1,0.85,0.25,0.6,3,3,7.3,0,0,Spiekeroog,Spring,2023,7.717025,53.774375,22.5,0.117647058823529,0.294117647058824,1.41666666666667,0.821917808219178,0.0821917808219178,0,0.410958904109589,0.135752391357408
C580,3,0.35,0.85,0.25,0.4,4,1,11,0,4,Spiekeroog,Spring,2023,7.717038889,53.77433889,19.1,0.411764705882353,0.294117647058824,2.125,0.272727272727273,0.0363636363636364,0,0.0909090909090909,0.204558535298806
C581,3,0.2,0.75,0.25,0.5,4,3,7.7,0,3,Spiekeroog,Spring,2023,NA,NA,19.5,0.266666666666667,0.333333333333333,1.5,0.38961038961039,0.0649350649350649,0,0.38961038961039,NA
C582,0,NA,NA,NA,0.8,5,4,17.6,0,2,Spiekeroog,Spring,2023,7.717105556,53.77449722,17.6,NA,NA,NA,0,0.0454545454545455,0,0.227272727272727,0.327292692816738
C583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C584,5,0.55,1.5,0.5,1,8,13,15.6,0,10,Spiekeroog,Spring,2023,7.717041667,53.77445278,17.8,0.366666666666667,0.333333333333333,1.5,0.320512820512821,0.0641025641025641,0,0.833333333333333,0.290100581103487
C585,10,0.1,0.7,0.3,1,4,3,18.5,0,4,Spiekeroog,Spring,2023,7.722908333,53.77456389,15.2,0.142857142857143,0.428571428571429,0.7,0.540540540540541,0.0540540540540541,0,0.162162162162162,0.344028824442782
C586,7,0.15,1.1,0.4,1.2,4,5,20.4,0,3,Spiekeroog,Spring,2023,7.722933333,53.7746,14.7,0.136363636363636,0.363636363636364,0.916666666666667,0.343137254901961,0.0588235294117647,0,0.245098039215686,0.379361259776921
C587,8,0.15,1.1,0.5,1,2,6,18.4,0,2,Spiekeroog,Spring,2023,7.722861111,53.77458056,15.5,0.136363636363636,0.454545454545455,1.1,0.434782608695652,0.0543478260869565,0,0.326086956521739,0.342169103103833
C588,17,0.25,1.3,0.35,1.5,14,10,24.5,0,5,Spiekeroog,Spring,2023,7.722938889,53.77460556,13.9,0.192307692307692,0.269230769230769,0.866666666666667,0.693877551020408,0.0612244897959184,0,0.408163265306122,0.455605387428899
C589,11,NA,NA,NA,1.1,4,5,22.6,0,5,Spiekeroog,Spring,2023,7.723,53.77456389,13.5,NA,NA,NA,0.486725663716814,0.0486725663716814,0,0.221238938053097,0.420273050400372
C590,4,NA,NA,NA,1,5,2,15.5,0,0,Spiekeroog,Spring,2023,7.722852778,53.77463056,14.8,NA,NA,NA,0.258064516129032,0.0645161290322581,0,0.129032258064516,0.288240009063486
C591,12,0.1,0.9,0.3,1,5,3,14.5,0,4,Spiekeroog,Spring,2023,7.722925,53.77460556,13.8,0.111111111111111,0.333333333333333,0.9,0.827586206896552,0.0689655172413793,0,0.206896551724138,0.269644004804858
C592,0,NA,NA,NA,1,4,6,21.4,0,2,Spiekeroog,Spring,2023,7.722983333,53.77458611,12.1,NA,NA,NA,0,0.0467289719626168,0,0.280373831775701,0.397957502754641
C593,8,0.25,1.8,0.7,1.4,14,21,19.4,0,4,Spiekeroog,Spring,2023,7.723033333,53.774575,12.4,0.138888888888889,0.388888888888889,1.28571428571429,0.412371134020619,0.0721649484536083,0,1.08247422680412,0.360765287312824
C594,7,0.25,2.9,0.7,1.2,5,11,27.4,0,4,Spiekeroog,Spring,2023,7.722983333,53.77449167,12.6,0.0862068965517241,0.241379310344828,2.41666666666667,0.255474452554745,0.0437956204379562,0,0.401459854014599,0.509535267541842
C595,14,0.5,3.5,0.9,1.8,16,53,33.9,1,7,Spiekeroog,Spring,2023,7.723055556,53.77449444,12.7,0.142857142857143,0.257142857142857,1.94444444444444,0.412979351032448,0.0530973451327434,0.0294985250737463,1.56342182890855,0.630410389777344
C596,9,0.4,1.9,0.55,1.1,10,16,29,0,5,Spiekeroog,Spring,2023,7.722930556,53.77454722,13.1,0.210526315789474,0.289473684210526,1.72727272727273,0.310344827586207,0.0379310344827586,0,0.551724137931034,0.539288594683215
C597,9,0.4,2.6,1.05,1.1,9,25,28.3,1,1,Spiekeroog,Spring,2023,7.723016667,53.77453889,14.2,0.153846153846154,0.403846153846154,2.36363636363636,0.318021201413428,0.03886925795053,0.0353356890459364,0.88339222614841,0.526271365299661
C598,8,0.2,1.05,0.35,0.7,3,5,7.2,0,1,Spiekeroog,Spring,2023,7.722941667,53.77446389,14.3,0.19047619047619,0.333333333333333,1.5,1.11111111111111,0.0972222222222222,0,0.694444444444444,0.133892548231223
C599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C600,10,0.35,1.15,0.5,0.5,2,4,4.9,0,0,Spiekeroog,Spring,2023,7.722888889,53.774525,15.3,0.304347826086957,0.434782608695652,2.3,2.04081632653061,0.102040816326531,0,0.816326530612245,0.0911212139949168
C601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C602,9,0.3,1.6,0.5,1.1,4,4,22.5,0,2,Spiekeroog,Spring,2023,7.723016667,53.77448333,15.1,0.1875,0.3125,1.45454545454545,0.4,0.0488888888888889,0,0.177777777777778,0.418414061961755
C603,6,0.5,2,0.5,1,11,21,20,0,4,Spiekeroog,Spring,2023,7.722963889,53.77449722,15.2,0.25,0.25,2,0.3,0.05,0,1.05,0.371923514564475
C604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C605,10,0.2,1.2,0.4,1.35,4,4,18.8,0,6,Spiekeroog,Spring,2023,7.722938889,53.77455833,16.8,0.166666666666667,0.333333333333333,0.888888888888889,0.531914893617021,0.0718085106382979,0,0.212765957446809,0.349607706392109
C606,7,0.3,1.35,0.35,0.9,1,3,17.4,0,4,Spiekeroog,Spring,2023,7.723477778,53.77424167,16.1,0.222222222222222,0.259259259259259,1.5,0.402298850574713,0.0517241379310345,0,0.172413793103448,0.323574995381241
C607,10,0.35,1.8,0.5,1.4,16,24,21.8,0,5,Spiekeroog,Spring,2023,7.722888889,53.77450556,17.1,0.194444444444444,0.277777777777778,1.28571428571429,0.458715596330275,0.0642201834862385,0,1.10091743119266,0.405396568001471
C608,6,0.4,2.3,0.6,1.4,14,25,31.2,3,4,Spiekeroog,Spring,2023,NA,NA,15.5,0.173913043478261,0.260869565217391,1.64285714285714,0.192307692307692,0.0448717948717949,0.0961538461538462,0.801282051282051,NA
C609,8,0.45,1.3,0.35,0.9,6,5,18.8,0,5,Spiekeroog,Spring,2023,7.722911111,53.77446111,15.7,0.346153846153846,0.269230769230769,1.44444444444444,0.425531914893617,0.0478723404255319,0,0.265957446808511,0.34960833845537
C610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C611,6,NA,NA,NA,1,4,2,15.9,0,5,Spiekeroog,Spring,2023,7.722813889,53.77445278,16.8,NA,NA,NA,0.377358490566038,0.0628930817610063,0,0.125786163522013,0.2956794384324
C612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C613,0,NA,NA,NA,1,3,6,17.2,0,3,Spiekeroog,Spring,2023,7.722863889,53.77446667,13.8,NA,NA,NA,0,0.0581395348837209,0,0.348837209302326,0.319854404238948
C614,6,NA,NA,NA,0.7,2,3,15.4,0,4,Spiekeroog,Spring,2023,7.722805556,53.77438056,13.7,NA,NA,NA,0.38961038961039,0.0454545454545454,0,0.194805194805195,0.286381727499717
C615,6,NA,NA,NA,0.8,1,2,16.3,0,2,Spiekeroog,Spring,2023,7.722883333,53.77444722,15.2,NA,NA,NA,0.368098159509202,0.049079754601227,0,0.122699386503067,0.303117946211777
C616,5,0.15,0.7,0.4,0.8,2,6,16.6,0,3,Spiekeroog,Spring,2023,7.722913889,53.77448611,16.7,0.214285714285714,0.571428571428572,0.875,0.301204819277108,0.0481927710843373,0,0.36144578313253,0.308696580866312
C617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C618,6,NA,NA,NA,0.8,2,3,17,0,4,Spiekeroog,Spring,2023,7.722902778,53.77445278,16,NA,NA,NA,0.352941176470588,0.0470588235294118,0,0.176470588235294,0.316135248638415
C619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C620,1,NA,NA,NA,0.7,5,6,10.9,0,4,Spiekeroog,Spring,2023,7.722941667,53.77443611,16.8,NA,NA,NA,0.091743119266055,0.0642201834862385,0,0.55045871559633,0.202698545786759
C621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C622,5,0.2,1.2,0.3,1,9,7,20.1,0,4,Spiekeroog,Spring,2023,7.722783333,53.77435556,16.4,0.166666666666667,0.25,1.2,0.248756218905473,0.0497512437810945,0,0.348258706467662,0.3737841168096
C623,6,0.7,2.2,0.5,1.1,15,20,24.2,0,3,Spiekeroog,Spring,2023,7.717208,53.77509897,22.7,0.318181818181818,0.227272727272727,2,0.247933884297521,0.0454545454545455,0,0.826446280991736,0.450022416760231
