plant_ID,length_longest_leaf_cm,petiole_longest_leaf_cm,width_longest_leaf_cm,leaves_number,temperature_C,longitude_GMS,latitude_GMS,season,year,location,petiole_length_ratio,aspect_ratio
453,0.535,0.27,0.295,8,4.2,7.72268055555556,53.7739805555556,Winter,2021,Spiekeroog,0.504672897196262,0.551401869158878
454,0.797,0.19,0.442,8,4,7.72256388888889,53.7739694444444,Winter,2021,Spiekeroog,0.238393977415307,0.554579673776663
455,0.895,0.368,0.501,11,2.2,7.72264166666667,53.7737916666667,Winter,2021,Spiekeroog,0.411173184357542,0.559776536312849
456,0.281,0.045,0.258,5,4.1,NA,NA,Winter,2021,Spiekeroog,0.160142348754448,0.918149466192171
457,0.926,0.304,0.419,12,1.7,7.72273055555556,53.7736805555556,Winter,2021,Spiekeroog,0.32829373650108,0.452483801295896
458,0.657,0.191,0.433,9,3.5,NA,NA,Winter,2021,Spiekeroog,0.290715372907154,0.659056316590563
459,0.568,0.276,0.209,6,3.8,7.72398055555556,53.7739805555556,Winter,2021,Spiekeroog,0.485915492957747,0.367957746478873
460,0.391,0.138,0.233,8,3.3,7.72276111111111,53.7734166666667,Winter,2021,Spiekeroog,0.352941176470588,0.595907928388747
461,0.996,0.403,0.483,9,4.8,7.72279166666667,53.7735472222222,Winter,2021,Spiekeroog,0.404618473895582,0.484939759036145
462,0.945,0.391,0.456,12,2.6,7.72267777777778,53.7737472222222,Winter,2021,Spiekeroog,0.413756613756614,0.482539682539683
463,1.119,0.517,0.409,8,4.8,7.72279166666667,53.7735472222222,Winter,2021,Spiekeroog,0.462019660411081,0.36550491510277
464,1.153,0.365,0.598,12,3.1,7.72266111111111,53.773475,Winter,2021,Spiekeroog,0.316565481352992,0.518647007805724
465,0.417,0.133,0.256,9,4.9,NA,NA,Winter,2021,Spiekeroog,0.3189448441247,0.613908872901679
466,0.892,0.397,0.454,10,5.3,7.722675,53.7739555555556,Winter,2021,Spiekeroog,0.445067264573991,0.508968609865471
467,0.626,0.158,0.429,10,7.3,NA,NA,Winter,2021,Spiekeroog,0.252396166134185,0.685303514376997
468,1.065,0.405,0.476,9,3.1,7.72266111111111,53.773475,Winter,2021,Spiekeroog,0.380281690140845,0.446948356807512
469,0.868,0.315,0.461,12,3.3,7.72271111111111,53.7740611111111,Winter,2021,Spiekeroog,0.362903225806452,0.53110599078341
470,0.812,0.314,0.447,12,4,7.72278611111111,53.7735083333333,Winter,2021,Spiekeroog,0.386699507389162,0.550492610837438
471,0.714,0.269,0.354,11,4,7.72305833333333,53.7737388888889,Winter,2021,Spiekeroog,0.376750700280112,0.495798319327731
472,0.663,0.17,0.372,9,3.3,NA,NA,Winter,2021,Spiekeroog,0.256410256410256,0.561085972850679
473,0.816,0.333,0.292,8,2.4,NA,NA,Winter,2021,Spiekeroog,0.408088235294118,0.357843137254902
474,0.925,0.311,0.544,10,3.1,7.72266111111111,53.773475,Winter,2021,Spiekeroog,0.336216216216216,0.588108108108108
475,0.654,0.222,0.407,10,3.2,NA,NA,Winter,2021,Spiekeroog,0.339449541284404,0.622324159021407
476,0.517,0.225,0.211,8,4.5,7.72277777777778,53.7735777777778,Winter,2021,Spiekeroog,0.435203094777563,0.408123791102514
477,0.612,0.174,0.374,11,1.6,NA,NA,Winter,2021,Spiekeroog,0.284313725490196,0.611111111111111
478,0.641,0.356,0.206,10,5.9,7.723925,53.773925,Winter,2021,Spiekeroog,0.555382215288611,0.321372854914197
479,0.436,0.133,0.282,7,3.9,NA,NA,Winter,2021,Spiekeroog,0.305045871559633,0.646788990825688
480,0.931,0.359,0.435,9,3.7,7.72233055555556,53.7741222222222,Winter,2021,Spiekeroog,0.385606874328679,0.467239527389903
481,0.462,0.142,0.278,8,3.6,NA,NA,Winter,2021,Spiekeroog,0.307359307359307,0.601731601731602
482,0.915,0.316,0.454,7,5.1,NA,NA,Winter,2021,Spiekeroog,0.345355191256831,0.496174863387978
483,0.727,0.174,0.347,13,4.6,NA,NA,Winter,2021,Spiekeroog,0.239339752407153,0.477303988995873
484,0.876,0.342,0.395,14,1.4,7.72548055555556,53.7684083333333,Winter,2021,Spiekeroog,0.39041095890411,0.450913242009133
485,0.804,0.267,0.326,14,1.4,7.72548055555556,53.7684083333333,Winter,2021,Spiekeroog,0.332089552238806,0.40547263681592
486,0.635,0.096,0.386,9,2.6,7.72270833333333,53.7737805555556,Winter,2021,Spiekeroog,0.151181102362205,0.607874015748031
487,0.562,0.19,0.301,8,3.1,NA,NA,Winter,2021,Spiekeroog,0.338078291814947,0.5355871886121
488,0.608,0.309,0.184,11,4,7.72305833333333,53.7737388888889,Winter,2021,Spiekeroog,0.508223684210526,0.302631578947368
489,0.795,0.239,0.426,11,3.3,NA,NA,Winter,2021,Spiekeroog,0.30062893081761,0.535849056603774
490,0.659,0.207,0.321,7,2.7,7.72271944444444,53.7742138888889,Winter,2021,Spiekeroog,0.314112291350531,0.487101669195751
491,0.394,0.107,0.202,10,4.1,7.72267777777778,53.7735916666667,Winter,2021,Spiekeroog,0.271573604060914,0.512690355329949
492,0.495,0.151,0.264,8,4,7.72305833333333,53.7737388888889,Winter,2021,Spiekeroog,0.305050505050505,0.533333333333333
493,0.501,0.097,0.304,8,3.1,7.72270833333333,53.7737805555556,Winter,2021,Spiekeroog,0.193612774451098,0.606786427145709
494,1.093,0.321,0.567,7,3.6,NA,NA,Winter,2021,Spiekeroog,0.293687099725526,0.51875571820677
495,0.546,0.198,0.341,9,4.6,NA,NA,Winter,2021,Spiekeroog,0.362637362637363,0.624542124542125
496,1.283,0.651,0.353,9,0.8,7.72538055555556,53.7683555555556,Winter,2021,Spiekeroog,0.507404520654716,0.275136399064692
497,0.525,0.176,0.256,8,2.1,NA,NA,Winter,2021,Spiekeroog,0.335238095238095,0.487619047619048
498,0.672,0.244,0.36,9,4.1,7.72265833333333,53.7735527777778,Winter,2021,Spiekeroog,0.363095238095238,0.535714285714285
499,0.591,0.203,0.364,11,2.5,NA,NA,Winter,2021,Spiekeroog,0.343485617597293,0.61590524534687
500,0.856,0.231,0.547,6,2.4,7.72264444444444,53.7737138888889,Winter,2021,Spiekeroog,0.269859813084112,0.639018691588785
501,0.691,0.27,0.363,8,3.2,NA,NA,Winter,2021,Spiekeroog,0.390738060781476,0.525325615050651
503,1.364,0.506,0.474,11,2.8,7.722625,53.7737430555556,Winter,2021,Spiekeroog,0.370967741935484,0.347507331378299
504,0.884,0.218,0.509,5,4,NA,NA,Winter,2021,Spiekeroog,0.246606334841629,0.57579185520362
505,0.883,0.443,0.349,10,4.8,7.72279166666667,53.7735472222222,Winter,2021,Spiekeroog,0.501698754246886,0.39524348810872
506,0.958,0.362,0.563,11,3.6,7.72398055555556,53.7739805555556,Winter,2021,Spiekeroog,0.377870563674321,0.58768267223382
507,0.463,0.207,0.198,8,3.8,NA,NA,Winter,2021,Spiekeroog,0.447084233261339,0.427645788336933
508,0.423,0.141,0.227,6,5.9,7.72268055555556,53.7739805555556,Winter,2021,Spiekeroog,0.333333333333333,0.536643026004728
509,0.487,0.147,0.291,7,2.9,NA,NA,Winter,2021,Spiekeroog,0.301848049281314,0.597535934291581
510,0.704,0.382,0.219,8,3.8,7.72398055555556,53.7739805555556,Winter,2021,Spiekeroog,0.542613636363636,0.311079545454546
511,0.895,0.341,0.45,8,4.4,NA,NA,Winter,2021,Spiekeroog,0.381005586592179,0.502793296089385
512,1.3,0.758,0.32,9,5.4,NA,NA,Winter,2021,Spiekeroog,0.583076923076923,0.246153846153846
513,0.362,0.115,0.177,7,2.3,NA,NA,Winter,2021,Spiekeroog,0.31767955801105,0.488950276243094
514,0.562,0.337,0.255,6,3.8,7.72398055555556,53.7739805555556,Winter,2021,Spiekeroog,0.599644128113879,0.45373665480427
515,1.157,0.385,0.56,12,3.9,NA,NA,Winter,2021,Spiekeroog,0.33275713050994,0.484010371650821
516,0.849,0.24,0.475,9,5.8,NA,NA,Winter,2021,Spiekeroog,0.282685512367491,0.559481743227326
517,0.904,0.362,0.499,13,2.5,NA,NA,Winter,2021,Spiekeroog,0.400442477876106,0.551991150442478
518,0.497,0.153,0.315,8,2.8,7.72270555555556,53.7739694444444,Winter,2021,Spiekeroog,0.30784708249497,0.633802816901408
519,1.27,0.526,0.458,12,2.8,7.72260833333333,53.7737222222222,Winter,2021,Spiekeroog,0.414173228346457,0.360629921259843
520,0.922,0.38,0.47,10,2.1,NA,NA,Winter,2021,Spiekeroog,0.412147505422993,0.509761388286334
521,0.88,0.257,0.448,11,2.7,NA,NA,Winter,2021,Spiekeroog,0.292045454545455,0.509090909090909
522,0.661,0.18,0.399,9,6,NA,NA,Winter,2021,Spiekeroog,0.27231467473525,0.603630862329803
523,0.548,0.258,0.245,7,1.9,7.72267222222222,53.7737972222222,Winter,2021,Spiekeroog,0.470802919708029,0.447080291970803
524,1.132,0.458,0.503,11,3.9,NA,NA,Winter,2021,Spiekeroog,0.404593639575972,0.44434628975265
525,0.659,0.197,0.394,8,5.4,7.7228,53.7737805555556,Winter,2021,Spiekeroog,0.298937784522003,0.597875569044006
526,0.61,0.307,0.273,8,5.3,7.722675,53.7739555555556,Winter,2021,Spiekeroog,0.50327868852459,0.447540983606557
527,1.213,0.414,0.654,14,3,7.72282777777778,53.7735416666667,Winter,2021,Spiekeroog,0.341302555647156,0.539159109645507
529,0.889,0.354,0.361,14,0.2,7.72530833333333,53.76835,Winter,2021,Spiekeroog,0.398200224971879,0.40607424071991
530,1.522,0.578,0.582,18,0.2,NA,NA,Winter,2021,Spiekeroog,0.379763469119579,0.382391590013141
531,0.588,0.287,0.286,7,5.9,7.723925,53.773925,Winter,2021,Spiekeroog,0.488095238095238,0.486394557823129
532,1.04,0.384,0.464,11,2.8,NA,NA,Winter,2021,Spiekeroog,0.369230769230769,0.446153846153846
533,0.97,0.468,0.471,5,4,NA,NA,Winter,2021,Spiekeroog,0.482474226804124,0.485567010309278
534,0.768,0.25,0.377,9,3.5,7.72271111111111,53.7740611111111,Winter,2021,Spiekeroog,0.325520833333333,0.490885416666667
535,0.968,0.385,0.514,10,4,NA,NA,Winter,2021,Spiekeroog,0.397727272727273,0.53099173553719
536,0.632,0.205,0.292,8,4,NA,NA,Winter,2021,Spiekeroog,0.324367088607595,0.462025316455696
537,0.822,0.305,0.42,10,3.9,7.72258055555556,53.7742055555556,Winter,2021,Spiekeroog,0.371046228710462,0.510948905109489
538,0.971,0.305,0.485,8,3.5,NA,NA,Winter,2021,Spiekeroog,0.314109165808445,0.499485066941298
539,1.15,0.524,0.47,7,4.3,NA,NA,Winter,2021,Spiekeroog,0.455652173913044,0.408695652173913
540,0.865,0.327,0.568,10,3.7,NA,NA,Winter,2021,Spiekeroog,0.378034682080925,0.65664739884393
541,0.947,0.311,0.49,8,3.7,NA,NA,Winter,2021,Spiekeroog,0.328405491024287,0.517423442449842
542,0.798,0.273,0.437,9,2.1,7.72257222222222,53.7738222222222,Winter,2021,Spiekeroog,0.342105263157895,0.547619047619048
543,0.714,0.254,0.395,9,4,NA,NA,Winter,2021,Spiekeroog,0.355742296918768,0.553221288515406
544,1.027,0.456,0.427,9,5.6,7.72271666666667,53.7735055555556,Winter,2021,Spiekeroog,0.444011684518014,0.415774099318403
545,0.959,0.418,0.312,12,0.3,7.725175,53.7683777777778,Winter,2021,Spiekeroog,0.435870698644421,0.32533889468196
546,0.905,0.375,0.431,10,3.8,7.72269722222222,53.7735388888889,Winter,2021,Spiekeroog,0.414364640883978,0.476243093922652
547,1.308,0.561,0.466,11,3.5,NA,NA,Winter,2021,Spiekeroog,0.428899082568807,0.356269113149847
548,0.536,0.188,0.302,8,1.7,NA,NA,Winter,2021,Spiekeroog,0.350746268656716,0.563432835820895
549,0.492,0.166,0.296,7,1.9,NA,NA,Winter,2021,Spiekeroog,0.33739837398374,0.601626016260163
550,1.109,0.453,0.437,12,4.1,NA,NA,Winter,2021,Spiekeroog,0.408476104598738,0.39404869251578
551,0.864,0.317,0.411,10,4,7.72256388888889,53.7739694444444,Winter,2021,Spiekeroog,0.366898148148148,0.475694444444444
552,0.5,0.128,0.407,8,3.9,NA,NA,Winter,2021,Spiekeroog,0.256,0.814
553,0.776,0.296,0.282,7,0.1,NA,NA,Winter,2021,Spiekeroog,0.381443298969072,0.36340206185567
554,0.514,0.151,0.353,11,4.2,7.72266666666667,53.7737194444444,Winter,2021,Spiekeroog,0.293774319066148,0.686770428015564
555,1,0.264,0.47,6,3.7,NA,NA,Winter,2021,Spiekeroog,0.264,0.47
556,0.648,0.231,0.368,8,3.8,NA,NA,Winter,2021,Spiekeroog,0.356481481481482,0.567901234567901
557,0.561,0.236,0.313,8,1.7,NA,NA,Winter,2021,Spiekeroog,0.420677361853832,0.557932263814617
559,0.594,0.253,0.314,10,3.4,NA,NA,Winter,2021,Spiekeroog,0.425925925925926,0.528619528619529
560,1.268,0.601,0.489,19,2.8,NA,NA,Winter,2021,Spiekeroog,0.47397476340694,0.385646687697161
561,0.455,0.165,0.254,7,3.4,NA,NA,Winter,2021,Spiekeroog,0.362637362637363,0.558241758241758
562,0.925,0.327,0.567,8,3.6,NA,NA,Winter,2021,Spiekeroog,0.353513513513514,0.612972972972973
563,0.643,0.203,0.336,8,4.4,NA,NA,Winter,2021,Spiekeroog,0.315707620528771,0.522550544323484
564,1.141,0.461,0.498,10,2.8,NA,NA,Winter,2021,Spiekeroog,0.404031551270815,0.436459246275197
565,0.578,0.239,0.249,7,3.5,NA,NA,Winter,2021,Spiekeroog,0.413494809688581,0.430795847750865
566,1.245,0.585,0.681,10,3.7,NA,NA,Winter,2021,Spiekeroog,0.469879518072289,0.546987951807229
567,0.521,0.125,0.324,9,5.4,NA,NA,Winter,2021,Spiekeroog,0.239923224568138,0.621880998080614
568,0.51,0.219,0.261,8,3.5,NA,NA,Winter,2021,Spiekeroog,0.429411764705882,0.511764705882353
569,0.878,0.333,0.371,6,5.5,NA,NA,Winter,2021,Spiekeroog,0.379271070615034,0.42255125284738
570,0.915,0.366,0.431,12,2.1,NA,NA,Winter,2021,Spiekeroog,0.4,0.47103825136612
571,1.14,0.61,0.438,12,0.3,NA,NA,Winter,2021,Spiekeroog,0.535087719298246,0.38421052631579
572,0.87,0.421,0.312,7,-2.4,NA,NA,Winter,2021,Spiekeroog,0.483908045977011,0.358620689655172
573,0.887,0.36,0.452,10,3.1,NA,NA,Winter,2021,Spiekeroog,0.40586245772266,0.509582863585118
574,1.055,0.296,0.556,12,4.3,NA,NA,Winter,2021,Spiekeroog,0.280568720379147,0.527014218009479
575,0.893,0.396,0.299,13,-0.1,NA,NA,Winter,2021,Spiekeroog,0.443449048152296,0.334826427771557
576,1.176,0.362,0.591,12,2.7,NA,NA,Winter,2021,Spiekeroog,0.307823129251701,0.502551020408163
577,1.182,0.663,0.601,10,3.2,7.72282777777778,53.7735388888889,Winter,2021,Spiekeroog,0.560913705583757,0.508460236886633
578,0.377,0.16,0.189,8,3.4,NA,NA,Winter,2021,Spiekeroog,0.424403183023873,0.50132625994695
579,0.565,0.199,0.279,7,2,NA,NA,Winter,2021,Spiekeroog,0.352212389380531,0.493805309734513
580,0.648,0.222,0.384,9,5,NA,NA,Winter,2021,Spiekeroog,0.342592592592593,0.592592592592593
581,1.268,0.446,0.7,13,1.4,7.72275555555556,53.7736916666667,Winter,2021,Spiekeroog,0.351735015772871,0.55205047318612
582,1.44,0.725,0.465,9,4.1,NA,NA,Winter,2021,Spiekeroog,0.503472222222222,0.322916666666667
583,0.566,0.202,0.339,9,4.9,NA,NA,Winter,2021,Spiekeroog,0.356890459363958,0.598939929328622
584,1.082,0.306,0.547,11,2.7,7.72269722222222,53.7736805555556,Winter,2021,Spiekeroog,0.282809611829945,0.505545286506469
585,0.653,0.177,0.448,9,5.2,NA,NA,Winter,2021,Spiekeroog,0.271056661562021,0.686064318529862
586,0.878,0.315,0.477,9,4.4,NA,NA,Winter,2021,Spiekeroog,0.35876993166287,0.543280182232346
587,0.716,0.234,0.405,9,2,NA,NA,Winter,2021,Spiekeroog,0.326815642458101,0.565642458100559
588,1.224,0.635,0.423,13,-0.3,NA,NA,Winter,2021,Spiekeroog,0.518790849673203,0.345588235294118
589,0.647,0.257,0.246,7,-0.3,NA,NA,Winter,2021,Spiekeroog,0.397217928902627,0.380216383307573
590,0.791,0.217,0.542,9,2.6,7.71303611111111,53.7713888888889,Winter,2021,Spiekeroog,0.274336283185841,0.685208596713021
591,0.93,0.355,0.383,7,0.2,7.72539444444444,53.7683194444444,Winter,2021,Spiekeroog,0.381720430107527,0.411827956989247
592,0.642,0.227,0.352,11,5.5,NA,NA,Winter,2021,Spiekeroog,0.353582554517134,0.548286604361371
593,0.984,0.226,0.499,12,2.3,NA,NA,Winter,2021,Spiekeroog,0.229674796747967,0.507113821138211
594,0.523,0.184,0.304,9,2.2,NA,NA,Winter,2021,Spiekeroog,0.351816443594646,0.581261950286807
595,0.805,0.285,0.431,11,4.3,NA,NA,Winter,2021,Spiekeroog,0.354037267080745,0.535403726708074
596,0.63,0.192,0.349,10,5,NA,NA,Winter,2021,Spiekeroog,0.304761904761905,0.553968253968254
597,0.922,0.369,0.487,8,4.4,NA,NA,Winter,2021,Spiekeroog,0.400216919739696,0.528199566160521
598,0.712,0.161,0.422,8,2.1,7.7226,53.7737361111111,Winter,2021,Spiekeroog,0.226123595505618,0.592696629213483
599,1.821,0.552,0.822,16,2.1,7.72266111111111,53.7737222222222,Winter,2021,Spiekeroog,0.303130148270181,0.451400329489292
600,0.736,0.203,0.359,7,3.8,NA,NA,Winter,2021,Spiekeroog,0.275815217391304,0.487771739130435
701,0.591,0.26,0.312,7,5.4,NA,NA,Winter,2021,Spiekeroog,0.439932318104907,0.527918781725888
702,NA,NA,NA,NA,3.5,NA,NA,Winter,2021,Spiekeroog,NA,NA
703,1.053,0.637,0.287,10,6.2,NA,NA,Winter,2021,Spiekeroog,0.604938271604938,0.272554605887939
704,0.522,0.16,0.361,10,3.2,7.71729722222222,53.7754055555556,Winter,2021,Spiekeroog,0.306513409961686,0.691570881226054
705,0.531,0.199,0.323,8,3,NA,NA,Winter,2021,Spiekeroog,0.374764595103578,0.608286252354049
706,0.672,0.262,0.365,11,NA,NA,NA,Winter,2021,Spiekeroog,0.389880952380952,0.543154761904762
707,0.577,0.191,0.362,7,4.6,NA,NA,Winter,2021,Spiekeroog,0.33102253032929,0.62738301559792
708,1.083,0.34,0.434,10,5.7,NA,NA,Winter,2021,Spiekeroog,0.313942751615882,0.400738688827331
709,1.311,0.532,0.572,11,4.8,NA,NA,Winter,2021,Spiekeroog,0.405797101449275,0.436308161708619
711,NA,NA,NA,NA,3.9,NA,NA,Winter,2021,Spiekeroog,NA,NA
712,0.537,0.234,0.246,10,2.5,NA,NA,Winter,2021,Spiekeroog,0.435754189944134,0.458100558659218
713,1.048,0.4,0.466,11,3.7,NA,NA,Winter,2021,Spiekeroog,0.381679389312977,0.444656488549618
714,0.675,0.299,0.281,8,7.8,NA,NA,Winter,2021,Spiekeroog,0.442962962962963,0.416296296296296
715,0.679,0.217,0.455,9,3.1,NA,NA,Winter,2021,Spiekeroog,0.319587628865979,0.670103092783505
716,0.741,0.231,0.425,11,5.7,NA,NA,Winter,2021,Spiekeroog,0.311740890688259,0.573549257759784
717,NA,NA,NA,NA,3.6,NA,NA,Winter,2021,Spiekeroog,NA,NA
718,0.612,0.203,0.312,6,5.6,NA,NA,Winter,2021,Spiekeroog,0.331699346405229,0.509803921568627
720,0.553,0.185,0.237,9,5.9,NA,NA,Winter,2021,Spiekeroog,0.334538878842676,0.428571428571428
722,0.713,0.265,0.389,10,3.3,7.71721944444444,53.7754444444444,Winter,2021,Spiekeroog,0.371669004207574,0.545582047685835
723,0.602,0.241,0.287,7,2.9,NA,NA,Winter,2021,Spiekeroog,0.400332225913621,0.476744186046512
726,0.433,0.108,0.312,6,2.9,NA,NA,Winter,2021,Spiekeroog,0.249422632794457,0.720554272517321
727,0.788,0.316,0.369,13,2.9,NA,NA,Winter,2021,Spiekeroog,0.401015228426396,0.468274111675127
729,1.288,0.529,0.561,13,3.4,NA,NA,Winter,2021,Spiekeroog,0.410714285714286,0.43555900621118
730,1.007,0.337,0.478,13,5,NA,NA,Winter,2021,Spiekeroog,0.334657398212512,0.4746772591857
731,1.053,0.387,0.391,10,3.4,NA,NA,Winter,2021,Spiekeroog,0.367521367521368,0.371320037986705
732,0.676,0.229,0.409,9,2.3,7.71720555555556,53.7754194444444,Winter,2021,Spiekeroog,0.338757396449704,0.605029585798816
734,1.072,0.454,0.519,10,4.7,NA,NA,Winter,2021,Spiekeroog,0.423507462686567,0.484141791044776
735,0.629,0.3,0.309,9,2.3,7.71721944444444,53.7754444444444,Winter,2021,Spiekeroog,0.476947535771065,0.491255961844197
736,0.813,0.295,0.429,10,2.3,NA,NA,Winter,2021,Spiekeroog,0.362853628536285,0.527675276752768
739,0.44,0.204,0.196,6,5.9,NA,NA,Winter,2021,Spiekeroog,0.463636363636364,0.445454545454545
740,0.933,0.342,0.429,12,8.7,NA,NA,Winter,2021,Spiekeroog,0.366559485530547,0.459807073954984
741,0.909,0.393,0.409,12,3,NA,NA,Winter,2021,Spiekeroog,0.432343234323432,0.44994499449945
743,NA,NA,NA,NA,3.8,NA,NA,Winter,2021,Spiekeroog,NA,NA
744,0.729,0.407,0.306,7,5.8,NA,NA,Winter,2021,Spiekeroog,0.558299039780521,0.419753086419753
746,0.501,0.197,0.317,8,3.2,7.71729722222222,53.7754055555556,Winter,2021,Spiekeroog,0.393213572854291,0.632734530938124
747,0.366,0.14,0.225,8,5.5,NA,NA,Winter,2021,Spiekeroog,0.382513661202186,0.614754098360656
748,1.052,0.57,0.269,6,3.6,7.71721944444444,53.7754444444444,Winter,2021,Spiekeroog,0.541825095057034,0.255703422053232
749,1.265,0.395,0.6,17,3.6,NA,NA,Winter,2021,Spiekeroog,0.312252964426877,0.474308300395257
750,0.423,0.145,0.248,6,5.9,NA,NA,Winter,2021,Spiekeroog,0.342789598108747,0.58628841607565
751,0.497,0.155,0.296,9,3,NA,NA,Winter,2021,Spiekeroog,0.311871227364185,0.595573440643863
752,0.692,0.355,0.359,8,6,NA,NA,Winter,2021,Spiekeroog,0.513005780346821,0.51878612716763
753,0.535,0.187,0.299,9,3.9,7.71723888888889,53.7754194444444,Winter,2021,Spiekeroog,0.349532710280374,0.558878504672897
754,0.305,0.105,0.213,7,3,NA,NA,Winter,2021,Spiekeroog,0.344262295081967,0.698360655737705
755,0.498,0.186,0.274,8,5.4,NA,NA,Winter,2021,Spiekeroog,0.373493975903614,0.550200803212851
756,0.624,0.225,0.354,10,6.6,NA,NA,Winter,2021,Spiekeroog,0.360576923076923,0.567307692307692
757,1.254,0.509,0.529,14,5.5,NA,NA,Winter,2021,Spiekeroog,0.405901116427432,0.421850079744817
759,0.695,0.286,0.309,11,2.7,NA,NA,Winter,2021,Spiekeroog,0.411510791366907,0.444604316546763
760,0.734,0.327,0.35,10,7.2,NA,NA,Winter,2021,Spiekeroog,0.44550408719346,0.476839237057221
761,0.725,0.246,0.418,13,5.2,NA,NA,Winter,2021,Spiekeroog,0.339310344827586,0.576551724137931
762,0.617,0.204,0.331,10,5.5,NA,NA,Winter,2021,Spiekeroog,0.33063209076175,0.53646677471637
763,0.443,0.173,0.26,6,NA,NA,NA,Winter,2021,Spiekeroog,0.390519187358916,0.586907449209932
764,0.535,0.246,0.289,10,7.3,NA,NA,Winter,2021,Spiekeroog,0.45981308411215,0.54018691588785
765,0.88,0.39,0.459,10,5.9,NA,NA,Winter,2021,Spiekeroog,0.443181818181818,0.521590909090909
766,0.619,0.24,0.355,9,3.3,7.71721944444444,53.7754444444444,Winter,2021,Spiekeroog,0.387722132471729,0.573505654281099
767,0.424,0.138,0.252,6,5.3,NA,NA,Winter,2021,Spiekeroog,0.325471698113208,0.594339622641509
768,0.707,0.272,0.348,11,2.7,NA,NA,Winter,2021,Spiekeroog,0.384724186704385,0.492220650636492
769,0.605,0.232,0.31,13,4.4,NA,NA,Winter,2021,Spiekeroog,0.383471074380165,0.512396694214876
772,NA,NA,NA,NA,3.2,NA,NA,Winter,2021,Spiekeroog,NA,NA
773,0.607,0.13,0.349,10,3.3,7.71724166666667,53.7754388888889,Winter,2021,Spiekeroog,0.214168039538715,0.57495881383855
774,0.576,0.207,0.327,12,5.9,NA,NA,Winter,2021,Spiekeroog,0.359375,0.567708333333333
