Longitude,Latitude
11.88198333,51.54924722
11.88198333,51.54924722
11.88334444,51.54728333
11.88329167,51.54724444
11.88345278,51.54715
11.88334444,51.54705
11.88341111,51.54710833
11.943175,51.53939167
11.88197778,51.54924722
11.88341197,51.547007
11.883527,51.54695397
11.883511,51.54692697
11.883862,51.54670397
11.880425,51.55008056
11.88056389,51.55
11.88112222,51.54998333
11.88034722,51.54999444
11.88045556,51.55005
11.88048611,51.55010556
11.880425,51.55008611
11.88054444,51.55008056
11.88034167,51.55004444
11.88039722,51.55004444
11.874175,51.55086111
11.8742,51.55083333
11.87420278,51.55088056
11.87423333,51.55101111
11.87424722,51.550925
11.87423333,51.55095
11.87416944,51.55104167
11.8834977,51.5471521
11.8835595,51.5471315
11.8834438,51.5470911
11.8835557,51.5471355
11.8835645,51.5470857
11.883491,51.5472049
11.8835657,51.5471105
11.8835486,51.5471031
11.8835617,51.5470999
11.8835036,51.5470963
11.8836458,51.5469947
11.88227,51.54928497
11.88197197,51.549165
11.881989,51.54919397
11.88199,51.549193
11.88198097,51.54918897
11.881959,51.54918597
11.88203,51.54918097
11.88191497,51.54919197
11.881935,51.54919697
11.88195297,51.54918397
11.88199297,51.549196
11.88198797,51.549185
11.881975,51.549191
11.88197197,51.54919197
11.881971,51.54919397
11.88197,51.549191
11.88193397,51.549187
11.88191897,51.54919197
11.88193,51.549185
11.88194997,51.54918297
11.881914,51.54918597
11.881928,51.549199
11.88191697,51.54918097
11.881947,51.54918097
11.881864,51.54901497
11.88192897,51.54914
11.88195697,51.549182
11.88193897,51.54915497
11.88197597,51.549177
11.881987,51.549177
11.881975,51.549187
11.88195497,51.549255
11.881968,51.549323
11.88199797,51.54917797
11.881997,51.54916897
11.88199497,51.54917797
11.881726,51.549061
11.88196197,51.54919
11.881894,51.54925
11.883542,51.54695697
11.883568,51.54694897
11.88356397,51.546998
11.883632,51.546795
11.883582,51.54695997
11.88355297,51.54699397
11.88329722,51.54688889
11.88327222,51.54685556
11.88333611,51.54689444
11.8834186,51.5468747
11.883283,51.5468763
11.8833509,51.5468407
11.8833251,51.5468864
11.8834486,51.5468975
11.8834856,51.5468553
11.88322222,51.54688611
11.88330556,51.54685556
11.883725,51.54687778
11.8835875,51.5469746
11.8834056,51.5467442
11.8834992,51.5467803
11.8834963,51.5467329
11.88364167,51.546825
11.88361944,51.54684167
11.88041389,51.55011111
11.88050833,51.55014722
11.88047778,51.55011111
11.88053889,51.55011389
11.88047222,51.55012778
11.88049444,51.55008611
11.88049167,51.55009444
11.88045,51.55011389
11.88049444,51.55011389
11.8805,51.55009722
7.717091667,53.77515
11.883499,51.546961
11.88348597,51.54688397
11.8840611111111,51.5464333333333
11.8840611111111,51.5464527777778
11.8840638888889,51.5464361111111
11.88405,51.5464444444444
11.8840694444444,51.5464388888889
11.8840638888889,51.5464555555556
11.8840833333333,51.546475
11.8840583333333,51.5464527777778
11.8840638888889,51.5464555555556
11.8852944444444,51.5459333333333
11.8852527777778,51.5459111111111
11.8852888888889,51.5459333333333
11.8853388888889,51.5459333333333
11.8852833333333,51.5459416666667
11.8853027777778,51.5459444444444
11.8852472222222,51.5459111111111
11.8852722222222,51.5459666666667
11.8854555555556,51.5458361111111
11.885275,51.5459444444444
11.8852916666667,51.5459555555556
11.8852861111111,51.5459527777778
11.8852444444444,51.545975
11.8852694444444,51.5459722222222
11.8852694444444,51.5459583333333
11.8852583333333,51.545975
11.8852555555556,51.5459861111111
11.8852611111111,51.5459777777778
11.8852833333333,51.5459722222222
11.8852972222222,51.5459833333333
11.8853,51.5459638888889
11.8853027777778,51.5459555555556
11.8853,51.5459555555556
11.8786777777778,51.5454722222222
11.8787666666667,51.5454
11.8787444444444,51.5454111111111
11.8787805555556,51.5454055555556
11.8787138888889,51.5454166666667
